Tag,Year,Title,Details,Size,City,State,City_State,Latitude,Longitude
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Columbus,OH,Columbus_OH,39.9862,-82.985
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Valley Park,MO,Valley Park_MO,38.5513,-90.4924
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Houston,TX,Houston_TX,29.7863,-95.3889
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Davenport,IA,Davenport_IA,41.5563,-90.6052
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Indianapolis,IN,Indianapolis_IN,39.7771,-86.1458
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Overland Park,KS,Overland Park_KS,38.887,-94.687
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Louisville,KY,Louisville_KY,38.1663,-85.6485
Strike,1998,ANR Advance Transportation Company,"International Brotherhood of Boilermakers, 12,600 days","1,400",Nashville,TN,Nashville_TN,36.1715,-86.7843
Strike,1998,Women and Infants Hospital,"New England Health Care Employees Union, 19,200 days","1,200",Providence,RI,Providence_RI,41.823,-71.4187
Strike,1999,Anchorage School District,"Totem Association of Educational Support Personnel, 4,000 days","1,000",Anchorage,AK,Anchorage_AK,61.1508,-149.1091
Strike,1999,Trane Company,"International Association of Machinists, 25,200 days","1,800",Clarksville,TN,Clarksville_TN,36.5695,-87.342
Strike,1999,American Airlines,"Allied Pilots Association, 10,300 days; Across several states","2,900",Fort Worth,TX,Fort Worth_TX,32.7811,-97.3473
Strike,1999,Women and Infants Hospital,"New England Health Care Employees Union, 1,200 days","1,200",Providence,RI,Providence_RI,41.823,-71.4187
Strike,1999,University of Michigan,"Graduate Employees Organization, 2,200 days","1,100",Ann Arbor,MI,Ann Arbor_MI,42.2755,-83.7312
Strike,1999,Newport News Shipbuilding and Drydock Company,"United Steelworkers, 622,500 days","8,000",Newport News,VA,Newport News_VA,37.1051,-76.5185
Strike,1999,State of Washington,"Washington Education Association, 25,600 days; Statewide","11,000",Tacoma,WA,Tacoma_WA,47.2431,-122.4531
Strike,1999,SMARCA Inc.,"Sheet Metal Workers, 4,800 days","1,600",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,1999,Ingalls Shipbuilding Inc.,"Metal Trades Council, 98,000 days","7,000",Pascagoula,MS,Pascagoula_MS,30.3665,-88.5507
Strike,1999,Independent Contractors,"United Brotherhood of Carpenters, 2,000 days","1,000",San Jose,CA,San Jose_CA,37.3019,-121.8486
Strike,1999,IBP Inc.,"International Brotherhood of Teamsters, 19,200 days","1,000",Pasco,WA,Pasco_WA,46.2506,-119.1304
Strike,1999,Buckeye Steel Castings Company,"United Steelworkers, 10,800 days","1,200",Columbus,OH,Columbus_OH,39.9862,-82.985
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Memphis,TN,Memphis_TN,35.1046,-89.9773
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Fort Wayne,IN,Fort Wayne_IN,41.0886,-85.1437
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Atlanta,GA,Atlanta_GA,33.7627,-84.4224
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Kansas City,KS,Kansas City_KS,39.1234,-94.7443
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Shreveport,LA,Shreveport_LA,32.4656,-93.7956
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Columbus,OH,Columbus_OH,39.9862,-82.985
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Battle Creek,MI,Battle Creek_MI,42.2986,-85.2296
Strike,1999,Overnite Transportation Co.,"International Brotherhood of Teamsters, 6,100 days","1,700",Dania Beach,FL,Dania Beach_FL,26.0594,-80.1637
Strike,1999,Board of Education of the School District of the City of Detroit,"Detroit Federation of Teachers, 66,000 days","11,000",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,1999,Atlantic City Casino Hotels,"Hotel Employees and Restaurant Employees, 24,000 days","12,000",Atlantic City,NJ,Atlantic City_NJ,39.3797,-74.4527
Strike,1999,Bruno's Inc.,"United Food and Commercial Workers, 35,500 days; Statewide","7,100",Birmingham,AL,Birmingham_AL,33.5277,-86.7987
Strike,2000,Boeing Company,"Society of Professional Engineering Employees in Aerospace, 459,000 days","17,000",Seattle,WA,Seattle_WA,47.6211,-122.3244
Strike,1999,Board of Education of the School District of the School District of the City of Birmingham,"Alabama Education Association, 3,600 days","2,000",Birmingham,AL,Birmingham_AL,33.5277,-86.7987
Strike,2000,Boeing Company,"Society of Professional Engineering Employees in Aerospace, 459,000 days","17,000",Wichita,KS,Wichita_KS,37.6896,-97.3442
Strike,2000,Boeing Company,"Society of Professional Engineering Employees in Aerospace, 459,000 days","17,000",Gresham,OR,Gresham_OR,45.5023,-122.4413
Strike,2000,Kaiser Permanente,"United Food and Commercial Workers, 15,400 days","1,100",Denver,CO,Denver_CO,39.7621,-104.8759
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Biddeford,ME,Biddeford_ME,43.4674,-70.4512
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Hartsdale,NY,Hartsdale_NY,41.0153,-73.8036
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Lansdowne,PA,Lansdowne_PA,39.9408,-75.276
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Paterson,NJ,Paterson_NJ,40.9147,-74.1624
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Fitchburg,MA,Fitchburg_MA,42.5912,-71.8156
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Providence,RI,Providence_RI,41.823,-71.4187
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Bridgeport,CT,Bridgeport_CT,41.1918,-73.1953
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Manchester,NH,Manchester_NH,42.9848,-71.4447
Strike,2000,Interstate Brands Corp.,"International Brotherhood of Teamsters, 22,200 days","4,600",Burlington,VT,Burlington_VT,44.4877,-73.2314
Strike,2000,Associated Wholesale Grocers,"International Brotherhood of Teamsters, 61,600 days","1,400",Springfield,MO,Springfield_MO,37.1943,-93.2916
Strike,2000,Associated Wholesale Grocers,"International Brotherhood of Teamsters, 61,600 days","1,400",Kansas City,MO,Kansas City_MO,39.1239,-94.5541
Strike,2000,Associated Wholesale Grocers,"International Brotherhood of Teamsters, 61,600 days","1,400",Oklahoma City,OK,Oklahoma City_OK,35.4676,-97.5136
Strike,2000,Los Angeles janitorial maintenance contractors,"Service Employees International Union, 103,800 days","8,500",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2000,Lockheed Martin Aeronautics Company,"International Association of Machinists, 29,900 days","2,300",Fort Worth,TX,Fort Worth_TX,32.7811,-97.3473
Strike,2000,Building Owners and Managers Association,"Service Employees International Union, 5,000 days","5,000",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2000,Cleaning Contractors Association,"Service Employees International Union, 40,500 days","4,500",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2000,University of California,"United Automobile Workers, 5,000 days","5,000",Berkeley,CA,Berkeley_CA,37.8723,-122.276
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Little Rock,AR,Little Rock_AR,34.7256,-92.3576
Strike,2000,Ohio State University,"Communications Workers of America, 28,500 days; State wide","1,900",Columbus,OH,Columbus_OH,39.9862,-82.985
Strike,2000,Association of Master Painters and Decorators of New York,"International Union of Painters and Allied Trades, 28,000 days","4,000",New York,NY,New York_NY,40.6943,-73.9249
Strike,2000,Stanford Hospital and Clinics and Lucile Salter Packard Children's Hospital,"Committee For Recognition of Nursing Achievement, 61,200 days","1,700",Palo Alto,CA,Palo Alto_CA,37.3913,-122.1468
Strike,2000,Maytag Herrin Laundry Products,"International Association of Machinists, 6,000 days","1,200",Herrin,IL,Herrin_IL,37.7983,-89.0305
Strike,2000,Northern Illinois Ready Mix and Materials Association; Prairie Materials; and Ozinga Brothers,"International Brotherhood of Teamsters, 23,800 days","3,400",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2000,Hotel employers,"Hotel Employees and Restaurant Employees, 6,800 days","1,100",Bloomington,MN,Bloomington_MN,44.8306,-93.3151
Strike,2000,Hospitals - 10,"Service Employees International Union, 3,800 days","3,800",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2000,Associated General Contractors and others,"Bridge, Structural, Ornamental and Iron Workers, 8,800 days","2,200",Perth Amboy,NJ,Perth Amboy_NJ,40.5203,-74.2724
Strike,2000,Rhode Island Correctional Facilities,"Rhode Island Brotherhood of Correctional Officers, 1,200 days","1,200",Providence,RI,Providence_RI,41.823,-71.4187
Strike,2000,Northern California Drywall Contractors Association,"International Union of Painters and Allied Trades, 14,400 days","1,200",Auburn,CA,Auburn_CA,38.895,-121.0778
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Boston,MA,Boston_MA,42.3188,-71.0846
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Chicago,IL,Chicago_IL,41.8373,-87.6862
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Columbus,OH,Columbus_OH,39.9862,-82.985
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Dallas,TX,Dallas_TX,32.7936,-96.7662
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Denver,CO,Denver_CO,39.7621,-104.8759
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Las Vegas,NV,Las Vegas_NV,36.2333,-115.2654
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Albuquerque,NM,Albuquerque_NM,35.1053,-106.6464
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Salt Lake City,UT,Salt Lake City_UT,40.7777,-111.9306
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Detroit,MI,Detroit_MI,42.3834,-83.1024
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Miami,FL,Miami_FL,25.7839,-80.2102
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Atlanta,GA,Atlanta_GA,33.7627,-84.4224
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Honolulu,HI,Honolulu_HI,21.3294,-157.846
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Minneapolis,MN,Minneapolis_MN,44.9635,-93.2678
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",St. Louis,MO,St. Louis_MO,38.6358,-90.2451
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Nashville,TN,Nashville_TN,36.1715,-86.7843
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Raleigh,NC,Raleigh_NC,35.8325,-78.6435
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Philadelphia,PA,Philadelphia_PA,40.0077,-75.1339
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Portland,OR,Portland_OR,45.5372,-122.65
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Los Angeles,CA,Los Angeles_CA,34.1139,-118.4068
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Seattle,WA,Seattle_WA,47.6211,-122.3244
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Washington,DC,Washington_DC,38.9047,-77.0163
Strike,2000,Association of National Advertisers; American Association of Advertising Agencies,"American Federation of Television and Radio Artists and Screen Actors Guild, 17,280,000 days","135,000",Bethesda,MD,Bethesda_MD,38.9866,-77.1188
Strike,2000,Hospitals - 8,"Service Employees International Union, 7,000 days","3,500",San Francisco,CA,San Francisco_CA,37.7562,-122.443
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Portland,ME,Portland_ME,43.6773,-70.2715
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Manchester,NH,Manchester_NH,42.9848,-71.4447
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",South Burlington,VT,South Burlington_VT,44.4622,-73.2203
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Quincy,MA,Quincy_MA,42.2516,-71.0183
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Warwick,RI,Warwick_RI,41.7062,-71.4334
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",New York,NY,New York_NY,40.6943,-73.9249
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Bernardsville,NJ,Bernardsville_NJ,40.7268,-74.5918
Strike,2000,Verizon Communications,"Communications Workers of America and International Brotherhood of Electrical Workers, 955,000 days","85,000",Wilmington,DE,Wilmington_DE,39.7415,-75.5413
